,Country,Time,Total Land (m2),Forest (%),Agriculture (%)
442,Netherlands,1991,33760.0,10.270941943128001,58.975118483412295
443,Norway,1991,365244.0,33.2109493927347,2.7652747204608397
444,Nepal,1991,143000.0,39.7403916083916,29.0
445,Nauru,1991,20.0,0.0,20.0
446,New Zealand,1991,263310.0,35.7756522729862,61.216816679959
447,OECD members,1991,35512437.0,32.351069764657396,38.617314081519105
448,Oman,1991,309500.0,0.00969305331179321,3.4894991922455603
449,Other small states,1991,2039234.0,31.4175045139498,38.906915116209895
450,Pakistan,1991,770880.0,6.40727091116646,45.75290577002911
451,Panama,1991,74340.0,61.755098197471106,28.7059456550982
452,Peru,1991,1280000.0,59.63552265625,17.10625
453,Philippines,1991,298170.0,25.9310292785995,37.4182513331321
454,Palau,1991,460.0,83.245652173913,9.34782608695652
455,Papua New Guinea,1991,452860.0,80.3504584198207,1.9476217815660501
456,Poland,1991,306290.0,29.056449769826003,61.2262888112573
457,Pre-demographic dividend,1991,20272964.270999998,32.9164473863553,36.131123283418496
458,Puerto Rico,1991,8870.0,37.3406989853439,47.350620067643696
459,"Korea, Dem. People's Rep.",1991,120410.0,57.024300307283404,21.0115438917033
460,Portugal,1991,91500.0,37.0185792349727,42.8415300546448
461,Paraguay,1991,397300.0,63.655773974326706,36.3442260256733
462,West Bank and Gaza,1991,6020.0,1.50830563516712,61.79401993355479
463,Pacific island small states,1991,64200.0,65.90227414330221,12.666666666666698
464,Post-demographic dividend,1991,31355209.0,31.433381937137,37.5344318227677
465,French Polynesia,1991,3660.0,39.57431693989071,11.748633879781401
466,Qatar,1991,11610.0,0.0,5.25409130060293
467,Romania,1991,229460.0,27.7630088032773,64.4905430140329
468,Russian Federation,1991,16389950.0,49.3564653949524,
469,Rwanda,1991,24670.0,12.7280097284151,76.084312930685
470,South Asia,1991,4779833.0,17.3444532057919,56.949060772625295
471,Saudi Arabia,1991,2149690.0,0.45448413492177897,57.5301555107946
472,Sudan,1991,2481353.2709999997,,
473,Senegal,1991,192530.0,48.08684360878821,45.234508907702704
474,Singapore,1991,670.0,22.456119402985102,1.7910447761194
475,Solomon Islands,1991,27990.0,90.8959985709182,2.4651661307609904
476,Sierra Leone,1991,72180.0,43.04479080077579,39.1382654474924
477,El Salvador,1991,20720.0,34.4777992277992,65.52220077220079
478,San Marino,1991,60.0,16.6666666666667,16.6666666666667
479,Somalia,1991,627340.0,13.0802276277617,70.2043548952721
480,Serbia,1991,87460.0,28.3100846101075,
481,Sub-Saharan Africa (excluding high income),1991,23823284.270999998,32.881932745448395,39.615786567924
482,South Sudan,1991,,,
483,Sub-Saharan Africa,1991,23823744.270999998,32.8828030467627,39.6151169666808
484,Small states,1991,2508284.0,41.970312133713705,32.6024182407427
485,Sao Tome and Principe,1991,960.0,61.0354166666667,43.75
486,Suriname,1991,156000.0,98.55098717948721,0.570512820512821
487,Slovak Republic,1991,48100.0,39.95841995842,
488,Slovenia,1991,20140.0,58.987090367427996,
489,Sweden,1991,410340.0,68.4139981478774,8.18345762050982
490,Eswatini,1991,17200.0,26.881046511627897,71.33720930232559
491,Sint Maarten (Dutch part),1991,34.0,,
492,Seychelles,1991,460.0,73.2608695652174,8.69565217391304
493,Syrian Arab Republic,1991,183780.0,2.05724235498966,73.522690173033
494,Turks and Caicos Islands,1991,950.0,11.073684210526302,1.0526315789473701
495,Chad,1991,1259200.0,5.314723634053371,38.3973951715375
496,East Asia & Pacific (IDA & IBRD countries),1991,15845690.0,28.817588795439,47.0005850171245
497,Europe & Central Asia (IDA & IBRD countries),1991,23000724.0,38.6901315133291,
498,Togo,1991,54390.0,24.863769075197602,58.742415885273
499,Thailand,1991,510890.0,37.8255593180528,42.1147409422772
500,Tajikistan,1991,139960.0,2.9151186053158,
501,Turkmenistan,1991,469930.0,8.78215904496414,
502,Latin America & the Caribbean (IDA & IBRD countries),1991,19942112.0,53.22976322668329,33.5099242246759
503,Timor-Leste,1991,14870.0,64.6738399462004,22.1923335574983
504,Middle East & North Africa (IDA & IBRD countries),1991,8637920.0,2.21470877248226,24.1970752218127
505,Tonga,1991,720.0,12.430555555555598,44.4444444444444
506,South Asia (IDA & IBRD),1991,4779833.0,17.3444532057919,56.949060772625295
507,Sub-Saharan Africa (IDA & IBRD countries),1991,23823744.270999998,32.8828030467627,39.6151169666808
508,Trinidad and Tobago,1991,5130.0,47.0797270955166,15.7894736842105
509,Tunisia,1991,155360.0,4.1604286817713705,59.2816683831102
510,Turkey,1991,769630.0,25.752591505008898,52.060080818055404
511,Tuvalu,1991,30.0,33.3333333333333,66.6666666666667
512,Tanzania,1991,885800.0,64.368943328065,35.631056671935
513,Uganda,1991,199810.0,17.687893498823897,60.217206346028696
514,Ukraine,1991,579350.0,16.007594718218698,
515,Upper middle income,1991,53628524.0,38.426378029304104,
516,Uruguay,1991,175020.0,4.885727345446241,85.2531139298366
517,United States,1991,9158960.0,33.0341654510992,46.61533623904899
518,Uzbekistan,1991,425400.0,7.1579689703808205,
519,St. Vincent and the Grenadines,1991,390.0,70.8717948717949,26.205128205128197
520,"Venezuela, RB",1991,882050.0,58.6571056062582,24.779774389207002
521,British Virgin Islands,1991,150.0,24.7066666666667,53.3333333333333
522,Virgin Islands (U.S.),1991,350.0,68.95142857142861,28.571428571428598
523,Vietnam,1991,325490.0,29.5455282804387,20.7410365909859
524,Vanuatu,1991,12190.0,36.2838392124692,12.633305988515199
525,World,1991,129854050.698,31.5688153292488,38.7584940445039
526,Samoa,1991,2830.0,62.0664310954064,19.081272084805697
527,Kosovo,1991,10887.0,,
528,"Yemen, Rep.",1991,527970.0,1.0398318086254899,44.758224899142
529,South Africa,1991,1213090.0,14.9252652317635,79.1408716583271
530,Zambia,1991,743390.0,63.7299398700547,28.0149046933642
531,Zimbabwe,1991,386850.0,48.547524880444605,34.070052992115805
532,Aruba,1992,180.0,2.3333333333333304,11.1111111111111
533,Africa Eastern and Southern,1992,14777964.271,40.2358066625024,42.8391036742645
534,Afghanistan,1992,652860.0,1.85099408755323,58.2513862083755
535,Africa Western and Central,1992,9045780.0,22.540583211176894,35.665026564873294
536,Angola,1992,1246700.0,63.328744685971,36.671255314029004
537,Albania,1992,27400.0,28.6459854014599,41.1313868613139
538,Andorra,1992,470.0,34.0425531914894,48.936170212766
539,Arab World,1992,13716784.271,1.77334073787857,31.741281665118102
540,United Arab Emirates,1992,71020.0,3.6311743170937802,4.77330329484652
541,Argentina,1992,2736690.0,12.730269047645098,46.682305997391005
542,Armenia,1992,28470.0,11.742606252195301,41.0958904109589
543,American Samoa,1992,200.0,90.01,16.0
544,Antigua and Barbuda,1992,440.0,22.6772727272727,20.4545454545455
545,Australia,1992,7682300.0,17.3735183473699,60.6594379287453
546,Austria,1992,82580.0,45.872656817631395,36.4858319205619
547,Azerbaijan,1992,83217.0,11.4548229328142,53.4289868656645
548,Burundi,1992,25680.0,10.1235202492212,82.55451713395641
549,Belgium,1992,32820.0,23.198049969530803,44.8202315661182
550,Benin,1992,112760.0,41.6384356154665,20.3529620432778
551,Burkina Faso,1992,273600.0,27.838377192982502,34.813596491228104
552,Bangladesh,1992,130170.0,14.752474456479998,73.35791657063841
553,Bulgaria,1992,110630.0,30.159992768688397,55.6268643225165
554,Bahrain,1992,710.0,0.35211267605633795,12.6760563380282
555,"Bahamas, The",1992,10010.0,50.9350649350649,1.1988011988012
556,Bosnia and Herzegovina,1992,51200.0,42.7798828125,42.96875
557,Belarus,1992,202840.0,38.8414513902583,46.2975744429107
558,Belize,1992,22810.0,68.91205611573871,5.96229723805348
559,Bermuda,1992,54.0,18.5185185185185,5.55555555555556
560,Bolivia,1992,1083300.0,52.86075325394629,33.075786947290695
561,Brazil,1992,8358140.0,69.55328817177029,27.764598343650604
562,Barbados,1992,430.0,14.651162790697699,44.1860465116279
563,Brunei Darussalam,1992,5270.0,77.7609108159393,2.08728652751423
564,Bhutan,1992,46723.0,54.075637266442605,10.786978575862
565,Botswana,1992,566730.0,32.7618089742911,45.6143136943518
566,Central African Republic,1992,622980.0,37.148865132107,8.0580435969052
567,Canada,1992,8965590.0,38.835005615915996,6.8556559021771
568,Central Europe and the Baltics,1992,1104936.0,32.059279451479505,57.2539267389844
569,Switzerland,1992,39529.0,29.397050266892702,40.3804801538111
570,Channel Islands,1992,198.0,4.191919191919189,42.9292929292929
571,Chile,1992,743532.0,20.6584948596698,20.9217626141175
572,China,1992,9424670.0,17.094771700229302,54.6648317659929
573,Cote d'Ivoire,1992,318000.0,22.954647798742105,60.377358490565996
574,Cameroon,1992,472710.0,47.2160478940577,19.3776311057519
575,"Congo, Dem. Rep.",1992,2267050.0,65.849010829051,11.4686486844137
576,"Congo, Rep.",1992,341500.0,65.2737920937042,30.819912152269396
577,Colombia,1992,1109500.0,58.1465633168094,40.543488057683604
578,Comoros,1992,1861.0,24.279419666845797,61.794734013971
579,Cabo Verde,1992,4030.0,5.024317617866,17.121588089329997
580,Costa Rica,1992,51060.0,56.744300822561705,42.3031727379554
581,Caribbean small states,1992,404850.0,91.2746597505249,4.90057058169693
582,Cuba,1992,107400.0,19.8640595903166,63.0819366852886
583,Curacao,1992,444.0,,
584,Cayman Islands,1992,240.0,54.5416666666667,11.25
585,Cyprus,1992,9240.0,17.663419913419897,17.272727272727302
586,Czech Republic,1992,77270.0,34.0235537724861,
587,Germany,1992,349130.0,32.3971013662533,48.5521152579269
588,Djibouti,1992,23180.0,0.24158757549611698,59.145815358067296
589,Dominica,1992,750.0,66.4293333333333,24.0
590,Denmark,1992,42430.0,12.714400188545802,64.9540419514495
591,Dominican Republic,1992,48310.0,34.5768163941213,52.701304077830706
592,Algeria,1992,2381740.0,0.692518914743003,16.3179020380058
593,East Asia & Pacific (excluding high income),1992,15965820.0,29.0146754316408,46.825606201247396
594,Early-demographic dividend,1992,33246633.0,25.248809769696802,39.111433810455296
595,East Asia & Pacific,1992,24438270.0,26.192656601855997,50.67965586733911
596,Europe & Central Asia (excluding high income),1992,22638524.0,38.8294725339637,28.808099818495602
597,Europe & Central Asia,1992,27390185.027,37.6779216575493,30.684230688859998
598,Ecuador,1992,276840.0,52.202961999711,28.727785002167302
599,"Egypt, Arab Rep.",1992,995450.0,0.0471043246772816,3.0099753880154707
600,Euro area,1992,2678352.0,34.7093185287072,48.6479622484842
601,Eritrea,1992,101000.0,16.049504950495,
602,Spain,1992,499440.0,29.1176397565273,60.6259010091302
603,Estonia,1992,42390.0,52.1938664779429,32.413305024770004
604,Ethiopia,1992,1101000.0,18.398038147139,50.958219800181595
605,European Union,1992,4000552.0,36.6278450323855,47.03866811932961
606,Fragile and conflict affected situations,1992,19935218.270999998,28.754532127479802,30.8407553048447
607,Finland,1992,304590.0,72.1934140976394,7.90078466134804
608,Fiji,1992,18270.0,52.164532019704396,23.809523809523803
609,France,1992,547566.0,26.6751405310045,55.489749180920704
610,Faroe Islands,1992,1396.0,0.0573065902578797,2.14899713467049
611,"Micronesia, Fed. Sts.",1992,700.0,90.90857142857142,32.1428571428571
612,Gabon,1992,257670.0,92.1694260100128,7.830573989987191
613,United Kingdom,1992,241930.0,11.628156904889801,74.6910263299301
614,Georgia,1992,69490.0,39.631026046913206,46.4671175708735
615,Ghana,1992,227540.0,42.669992089303,55.9022589434825
616,Gibraltar,1992,10.0,0.0,
617,Guinea,1992,245720.0,29.3285039882793,57.199251180205096
618,"Gambia, The",1992,10120.0,39.841304347826096,55.1383399209486
619,Guinea-Bissau,1992,28120.0,78.8207681365576,51.4580369843528
620,Equatorial Guinea,1992,28050.0,95.6305169340464,11.9073083778966
621,Greece,1992,128900.0,26.058081458495003,71.1171450737005
622,Grenada,1992,340.0,52.05882352941179,35.2941176470588
623,Greenland,1992,341700.0,0.0006438396254024,0.6947614866842261
624,Guatemala,1992,107160.0,43.549832026875706,39.9869354236655
625,Guam,1992,540.0,44.4444444444444,37.037037037037
626,Guyana,1992,196850.0,94.46057404114809,5.53942595885192
627,High income,1992,34877579.427,28.6615003495925,37.9564132863351
628,"Hong Kong SAR, China",1992,990.0,,8.08080808080808
629,Honduras,1992,111890.0,62.0777370631871,29.9848065063902
630,Heavily indebted poor countries (HIPC),1992,19960174.270999998,33.7095020768277,35.182932658818395
631,Croatia,1992,55910.0,33.2140940797711,42.997674834555504
632,Haiti,1992,27560.0,13.8775761973875,57.1480406386067
633,Hungary,1992,89870.0,20.422321130521897,68.27639924335149
634,IBRD only,1992,71063549.0,35.0842827635867,36.3214879875028
635,IDA & IBRD total,1992,96030023.271,34.241727039863704,36.527816116317894
636,IDA total,1992,24966474.270999998,31.5775650507154,37.182240439625296
637,IDA blend,1992,4369370.0,31.8976126306538,43.3560353094382
638,Indonesia,1992,1811570.0,63.531632782614004,22.826056956120897
639,IDA only,1992,20597104.270999998,31.500325790903503,35.683917963388296
640,Isle of Man,1992,570.0,6.070175438596491,70.8771929824561
641,India,1992,2973190.0,21.750577662376102,60.9799575540076
642,Not classified,1992,,,
643,Ireland,1992,68890.0,7.19094208157933,64.0586442154159
644,"Iran, Islamic Rep.",1992,1628760.0,5.60302315872197,39.162921486284
645,Iraq,1992,437370.0,1.8446624139744399,21.835059560555102
646,Iceland,1992,100250.0,0.19573067331670801,18.9625935162095
647,Israel,1992,21640.0,6.2939001848428795,26.6635859519408
648,Italy,1992,294110.0,26.335894733263103,54.3266124919248
649,Jamaica,1992,10830.0,48.127793167128296,43.9519852262235
650,Jordan,1992,88240.0,1.10494106980961,12.700589301903902
651,Japan,1992,364600.0,68.3905650027427,15.4004388370817
652,Kazakhstan,1992,2699700.0,1.1709378819868899,82.0324480497833
653,Kenya,1992,569140.0,6.81566925536775,47.5665038479109
654,Kyrgyz Republic,1992,191800.0,5.971418143899901,52.5964546402503
655,Cambodia,1992,176520.0,62.0894629503739,25.577838205302502
656,Kiribati,1992,810.0,1.4567901234567902,48.148148148148096
657,St. Kitts and Nevis,1992,260.0,42.3076923076923,46.15384615384621
658,"Korea, Rep.",1992,96460.0,67.7586564379017,22.143893842007
659,Kuwait,1992,17820.0,0.209315375982043,7.91245791245791
660,Latin America & Caribbean (excluding high income),1992,18243080.0,54.27601874244921,34.0726181105384
661,Lao PDR,1992,230800.0,76.9471403812825,7.20970537261698
662,Lebanon,1992,10230.0,13.6261974584555,59.2375366568915
663,Liberia,1992,96320.0,87.88122923588041,12.1187707641196
664,Libya,1992,1759540.0,0.123327687918433,8.78922900303488
665,St. Lucia,1992,610.0,34.783606557377,32.2950819672131
666,Latin America & Caribbean,1992,20071224.4,52.766242515026704,33.5934704194554
667,Least developed countries: UN classification,1992,20352897.270999998,33.532476007669004,34.8720063944019
668,Low income,1992,14924643.271,26.318351079176,36.42284211438879
669,Liechtenstein,1992,160.0,40.875,43.75
670,Sri Lanka,1992,62710.0,36.8928081645671,37.378408547281104
671,Lower middle income,1992,25541314.0,29.3068008482228,40.019677296164204
672,Low & middle income,1992,94094481.271,34.2027039862477,36.6047701293336
673,Lesotho,1992,30360.0,1.13702239789196,76.9433465085639
674,Late-demographic dividend,1992,44583155.0,39.795946978180396,34.7626964803756
675,Lithuania,1992,62680.0,31.2699425654116,54.068283343969405
676,Luxembourg,1992,,,
677,Latvia,1992,62196.0,51.234806096855095,40.677857096919396
678,"Macao SAR, China",1992,20.0,,
679,St. Martin (French part),1992,54.4,18.3823529411765,
680,Morocco,1992,446300.0,12.3001120322653,68.5995966838449
681,Monaco,1992,2.0269999999999997,0.0,
682,Moldova,1992,32870.0,10.0152114390021,77.8825676909036
683,Madagascar,1992,581540.0,23.318935928740895,62.540839839048004
684,Maldives,1992,300.0,2.7333333333333303,26.6666666666667
685,Middle East & North Africa,1992,11226250.0,1.83030250528215,30.033891994209995
686,Mexico,1992,1943950.0,36.0861081817948,54.6192031688058
687,Marshall Islands,1992,180.0,52.22222222222221,66.6666666666667
688,Middle income,1992,79169838.0,35.442074751595996,36.6331721525961
689,North Macedonia,1992,25430.0,36.221392056626,51.3959889893826
690,Mali,1992,1220190.0,10.896663634352,26.4221145887116
691,Malta,1992,320.0,1.09375,40.625
692,Myanmar,1992,653540.0,58.6779783945895,15.9102732809009
693,Middle East & North Africa (excluding high income),1992,8643940.0,2.21762500664323,24.4328373403795
694,Montenegro,1992,13450.0,46.542750929368,
695,Mongolia,1992,1553560.0,9.226795231597109,79.55276912381879
696,Northern Mariana Islands,1992,460.0,72.3478260869565,8.69565217391304
697,Mozambique,1992,786380.0,54.6046440652102,45.3953559347898
698,Mauritania,1992,1030700.0,0.451304938391385,38.496167653051295
699,Mauritius,1992,2030.0,20.3162561576355,53.6945812807882
700,Malawi,1992,94280.0,36.250530335171796,45.2906236741621
701,Malaysia,1992,328550.0,62.191660325673396,20.716785877339802
702,North America,1992,18124604.0,35.90958114174521,26.863720719084398
703,Namibia,1992,823290.0,10.4788747585905,46.9603663350703
704,New Caledonia,1992,18280.0,45.540153172866496,12.582056892779
705,Niger,1992,1266700.0,1.43808320833662,27.630851819689003
706,Nigeria,1992,910770.0,28.7662966500873,70.7610044248273
707,Nicaragua,1992,120340.0,51.515040717965796,34.2363303972079
708,Netherlands,1992,33760.0,10.3129146919431,58.8270142180095
709,Norway,1992,365244.0,33.205747390785305,2.74610945012102
710,Nepal,1992,143000.0,39.8164475524475,29.0783216783217
711,Nauru,1992,20.0,0.0,20.0
712,New Zealand,1992,263310.0,35.9572519083969,60.612965705822
713,OECD members,1992,35512477.0,32.3574891917565,38.6383379686845
714,Oman,1992,309500.0,0.00969305331179321,3.49919224555735
715,Other small states,1992,2039254.0,31.319627079314298,38.7566141640554
716,Pakistan,1992,770880.0,6.34558426733084,45.895599833956005
717,Panama,1992,74340.0,61.532795264998704,28.9211729889696
